Stn Id,Station,Region,Date,Hour,Jul,qc,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Vapor Pressure (mBars),qc,Air Temp (°F),qc,Rel Hum (%),qc,Dew Point (°F),qc,Wind Speed (MPH),qc,Wind Dir (0-360),qc,Soil Temp (°F)
0131,Fair Oaks,Sacramento Valley,10/06/2010,2100,279,*,    0.00,*,    0.00,*,    0,*,   13.2,*,   65.2,*,  62,*,   52.0,*,    5.3,*,  170.1,*,   68.3
0131,Fair Oaks,Sacramento Valley,10/06/2010,2200,279,*,    0.00,*,    0.00,*,    0,*,   13.1,*,   63.4,*,  66,*,   51.7,*,    5.2,*,  167.1,*,   68.0
0131,Fair Oaks,Sacramento Valley,10/06/2010,2300,279,*,    0.00,*,    0.00,*,    0,*,   13.2,*,   61.5,*,  71,*,   51.9,*,    4.3,*,  161.8,*,   67.8
0131,Fair Oaks,Sacramento Valley,10/06/2010,2400,279,*,    0.00,*,    0.00,*,    0,*,   13.0,*,   60.7,*,  72,*,   51.6,*,    3.9,*,  158.4,*,   67.6
0131,Fair Oaks,Sacramento Valley,10/07/2010,0100,280,*,    0.00,*,    0.00,*,    0,*,   12.9,*,   60.2,*,  72,*,   51.3,*,    3.5,*,  144.4,*,   67.3
0131,Fair Oaks,Sacramento Valley,10/07/2010,0200,280,*,    0.00,*,    0.00,*,    0,*,   12.9,*,   59.8,*,  73,*,   51.3,*,    4.0,*,  140.1,*,   67.1
0131,Fair Oaks,Sacramento Valley,10/07/2010,0300,280,*,    0.00,*,    0.00,*,    0,*,   12.9,*,   59.3,*,  75,*,   51.3,*,    4.0,*,  160.5,*,   66.9
0131,Fair Oaks,Sacramento Valley,10/07/2010,0400,280,*,    0.00,*,    0.00,*,    0,*,   13.0,*,   58.9,*,  77,*,   51.6,*,    3.8,*,  157.1,*,   66.7
0131,Fair Oaks,Sacramento Valley,10/07/2010,0500,280,*,    0.00,*,    0.00,*,    0,*,   13.1,*,   58.2,*,  79,*,   51.8,*,    3.9,*,  149.5,*,   66.5
0131,Fair Oaks,Sacramento Valley,10/07/2010,0600,280,*,    0.00,*,    0.00,*,    0,*,   13.1,*,   57.8,*,  80,*,   51.6,*,    3.2,*,  142.7,*,   66.3
0131,Fair Oaks,Sacramento Valley,10/07/2010,0700,280,*,    0.00,*,    0.00,*,   32,*,   12.9,*,   57.8,*,  79,*,   51.3,*,    3.3,*,  153.0,*,   66.2
0131,Fair Oaks,Sacramento Valley,10/07/2010,0800,280,*,    0.00,*,    0.00,*,  303,*,   13.0,*,   58.6,*,  77,*,   51.5,*,    4.0,*,  163.2,*,   66.0
0131,Fair Oaks,Sacramento Valley,10/07/2010,0900,280,*,    0.01,*,    0.00,*,  763,*,   13.3,*,   61.1,*,  72,*,   52.1,*,    4.3,*,  179.4,*,   65.9
0131,Fair Oaks,Sacramento Valley,10/07/2010,1000,280,*,    0.01,*,    0.00,*, 1076,*,   13.2,*,   63.6,*,  66,*,   52.0,*,    5.3,*,  203.4,*,   65.9
0131,Fair Oaks,Sacramento Valley,10/07/2010,1100,280,*,    0.02,*,    0.00,*, 1294,*,   12.9,*,   65.6,*,  60,*,   51.2,*,    5.6,*,  208.9,*,   66.1
0131,Fair Oaks,Sacramento Valley,10/07/2010,1200,280,*,    0.02,*,    0.00,*, 1440,*,   12.6,*,   67.3,*,  55,*,   50.8,*,    5.4,*,  212.0,*,   66.5
0131,Fair Oaks,Sacramento Valley,10/07/2010,1300,280,*,    0.02,*,    0.00,*, 1420,*,   12.4,*,   69.3,*,  51,*,   50.3,*,    5.1,*,  193.6,*,   67.1
0131,Fair Oaks,Sacramento Valley,10/07/2010,1400,280,*,    0.02,*,    0.00,*, 1285,*,   12.3,*,   70.7,*,  48,*,   50.0,*,    5.2,*,  217.1,*,   67.6
0131,Fair Oaks,Sacramento Valley,10/07/2010,1500,280,*,    0.01,*,    0.00,*, 1036,*,   11.9,*,   71.6,*,  45,*,   49.2,*,    4.7,*,  227.3,*,   68.0
0131,Fair Oaks,Sacramento Valley,10/07/2010,1600,280,*,    0.01,*,    0.00,*,  714,*,   12.0,*,   71.9,*,  45,*,   49.5,*,    4.1,*,  218.9,*,   68.3
0131,Fair Oaks,Sacramento Valley,10/07/2010,1700,280,*,    0.00,*,    0.00,*,  356,*,   11.8,*,   71.1,*,  45,*,   49.0,*,    3.6,*,  206.3,*,   68.4
0131,Fair Oaks,Sacramento Valley,10/07/2010,1800,280,*,    0.00,*,    0.00,*,   43,*,   12.0,*,   68.4,*,  51,*,   49.3,*,    2.6,*,  217.5,*,   68.3
0131,Fair Oaks,Sacramento Valley,10/07/2010,1900,280,*,    0.00,*,    0.00,*,    0,*,   12.0,*,   64.8,*,  57,*,   49.4,*,    1.7,*,  247.6,*,   68.2
0131,Fair Oaks,Sacramento Valley,10/07/2010,2000,280,R,    0.00,*,    0.00,*,    0,*,   12.0,*,   59.8,*,  68,*,   49.3,I,    1.0,*,  246.1,*,   67.9
0131,Fair Oaks,Sacramento Valley,10/07/2010,2100,280,*,    0.00,*,    0.00,*,    0,*,   12.2,*,   57.1,*,  77,*,   49.8,*,    1.1,*,  254.7,*,   67.6
0131,Fair Oaks,Sacramento Valley,10/07/2010,2200,280,*,    0.00,*,    0.00,*,    0,*,   12.1,*,   56.3,*,  78,*,   49.6,*,    1.3,*,   89.4,*,   67.3
0131,Fair Oaks,Sacramento Valley,10/07/2010,2300,280,*,    0.00,*,    0.00,*,    0,*,   12.3,*,   56.8,*,  78,*,   50.1,*,    1.4,*,  119.4,*,   67.0
0131,Fair Oaks,Sacramento Valley,10/07/2010,2400,280,*,    0.00,*,    0.00,*,    0,*,   11.8,*,   54.1,*,  82,*,   48.9,*,    1.0,*,   79.9,*,   66.6
0131,Fair Oaks,Sacramento Valley,10/08/2010,0100,281,*,    0.00,*,    0.00,*,    0,*,   11.8,*,   53.1,*,  86,*,   48.9,*,    1.3,*,   94.8,*,   66.3
0131,Fair Oaks,Sacramento Valley,10/08/2010,0200,281,*,    0.00,*,    0.00,*,    0,*,   11.4,*,   53.7,*,  81,*,   47.9,*,    2.2,*,  102.3,*,   66.0
0131,Fair Oaks,Sacramento Valley,10/08/2010,0300,281,*,    0.00,*,    0.00,*,    0,*,   10.9,*,   51.7,*,  83,*,   46.8,*,    1.2,*,  213.4,*,   65.7
0131,Fair Oaks,Sacramento Valley,10/08/2010,0400,281,*,    0.00,*,    0.00,*,    0,*,   11.3,*,   51.6,*,  86,*,   47.7,*,    1.7,*,  140.8,*,   65.4
0131,Fair Oaks,Sacramento Valley,10/08/2010,0500,281,*,    0.00,*,    0.00,*,    0,*,   10.7,*,   50.0,*,  87,*,   46.3,*,    1.1,*,   75.3,*,   65.2
0131,Fair Oaks,Sacramento Valley,10/08/2010,0600,281,*,    0.00,*,    0.00,*,    1,*,   10.5,*,   48.8,*,  89,*,   45.7,*,    1.0,*,   84.1,*,   64.9
0131,Fair Oaks,Sacramento Valley,10/08/2010,0700,281,*,    0.00,*,    0.00,*,  106,*,   11.1,*,   51.2,*,  86,*,   47.3,*,    1.6,*,   80.8,*,   64.6
0131,Fair Oaks,Sacramento Valley,10/08/2010,0800,281,*,    0.00,*,    0.00,*,  425,*,   11.9,*,   58.4,*,  71,*,   49.1,*,    2.0,*,   96.2,*,   64.4
0131,Fair Oaks,Sacramento Valley,10/08/2010,0900,281,*,    0.01,*,    0.00,*,  712,*,   12.2,*,   61.8,*,  65,*,   49.9,*,    2.1,*,  261.0,*,   64.3
0131,Fair Oaks,Sacramento Valley,10/08/2010,1000,281,*,    0.01,*,    0.00,*, 1023,*,   12.8,*,   65.4,*,  60,*,   51.1,*,    2.6,*,  143.0,*,   64.4
0131,Fair Oaks,Sacramento Valley,10/08/2010,1100,281,*,    0.01,*,    0.00,*, 1142,*,   12.5,*,   68.1,*,  53,*,   50.4,*,    3.1,*,  212.4,*,   64.7
0131,Fair Oaks,Sacramento Valley,10/08/2010,1200,281,*,    0.02,*,    0.00,*, 1540,*,   12.6,*,   71.4,*,  48,*,   50.7,*,    3.4,*,  289.6,*,   65.2
0131,Fair Oaks,Sacramento Valley,10/08/2010,1300,281,*,    0.02,*,    0.00,*, 1317,*,   12.4,*,   73.3,*,  44,*,   50.2,*,    3.4,*,  323.8,*,   65.9
0131,Fair Oaks,Sacramento Valley,10/08/2010,1400,281,*,    0.01,*,    0.00,*,  978,*,   12.4,*,   74.2,*,  43,*,   50.2,*,    3.0,*,  297.2,*,   66.6
0131,Fair Oaks,Sacramento Valley,10/08/2010,1500,281,*,    0.01,*,    0.00,*, 1067,*,   12.4,*,   75.9,*,  41,*,   50.2,*,    3.6,*,  347.2,*,   67.1
0131,Fair Oaks,Sacramento Valley,10/08/2010,1600,281,*,    0.01,*,    0.00,*,  720,*,   12.0,*,   76.5,*,  38,*,   49.3,*,    3.1,*,  290.0,*,   67.5
0131,Fair Oaks,Sacramento Valley,10/08/2010,1700,281,*,    0.00,*,    0.00,*,  353,*,   11.7,*,   75.9,*,  38,*,   48.7,*,    3.0,*,  298.0,*,   67.7
0131,Fair Oaks,Sacramento Valley,10/08/2010,1800,281,*,    0.00,*,    0.00,*,   27,*,   11.5,*,   71.5,*,  44,*,   48.3,*,    1.7,*,  315.7,*,   67.7
0131,Fair Oaks,Sacramento Valley,10/08/2010,1900,281,*,    0.00,*,    0.00,*,    0,*,   11.6,*,   65.1,*,  55,*,   48.4,*,    1.0,*,  312.6,*,   67.7
0131,Fair Oaks,Sacramento Valley,10/08/2010,2000,281,*,    0.00,*,    0.00,*,    0,*,   11.5,*,   60.9,*,  63,*,   48.1,*,    1.1,*,   83.1,*,   67.4
0131,Fair Oaks,Sacramento Valley,10/08/2010,2100,281,*,    0.00,*,    0.00,*,    0,*,   11.6,*,   58.9,*,  68,*,   48.6,*,    1.1,*,   50.2,*,   67.2
0131,Fair Oaks,Sacramento Valley,10/08/2010,2200,281,*,    0.00,*,    0.00,*,    0,*,   12.4,*,   57.8,*,  76,*,   50.2,*,    1.0,*,   35.2,*,   66.8
0131,Fair Oaks,Sacramento Valley,10/08/2010,2300,281,*,    0.00,*,    0.00,*,    0,*,   12.6,*,   56.3,*,  81,*,   50.7,*,    1.1,*,  323.1,*,   66.5
0131,Fair Oaks,Sacramento Valley,10/08/2010,2400,281,*,    0.00,*,    0.00,*,    0,*,   11.7,*,   54.1,*,  82,*,   48.7,*,    1.0,*,   53.2,*,   66.2
0131,Fair Oaks,Sacramento Valley,10/09/2010,0100,282,*,    0.00,*,    0.00,*,    0,*,   11.3,*,   54.1,*,  79,*,   47.8,*,    1.1,*,   67.0,*,   65.9
0131,Fair Oaks,Sacramento Valley,10/09/2010,0200,282,*,    0.00,*,    0.00,*,    0,*,   11.2,*,   52.9,*,  82,*,   47.6,*,    1.0,*,  100.7,*,   65.6
0131,Fair Oaks,Sacramento Valley,10/09/2010,0300,282,R,    0.00,*,    0.00,*,    0,*,   11.1,*,   51.4,*,  86,*,   47.2,I,    1.0,*,   59.9,*,   65.3
0131,Fair Oaks,Sacramento Valley,10/09/2010,0400,282,R,    0.00,*,    0.00,*,    0,*,   11.1,*,   51.2,*,  87,*,   47.4,I,    1.0,*,  180.1,*,   65.0
0131,Fair Oaks,Sacramento Valley,10/09/2010,0500,282,R,    0.00,*,    0.00,*,    0,*,   10.9,*,   50.3,*,  88,*,   46.8,I,    1.0,*,  126.5,*,   64.7
0131,Fair Oaks,Sacramento Valley,10/09/2010,0600,282,*,    0.00,*,    0.00,*,    1,*,   10.9,*,   49.8,*,  89,*,   46.8,*,    1.1,*,   80.2,*,   64.5
0131,Fair Oaks,Sacramento Valley,10/09/2010,0700,282,*,    0.00,*,    0.00,*,   82,*,   11.3,*,   50.5,*,  91,*,   47.9,*,    1.1,*,  337.8,*,   64.2
0131,Fair Oaks,Sacramento Valley,10/09/2010,0800,282,*,    0.00,*,    0.00,*,  453,*,   12.8,*,   59.0,*,  75,*,   51.0,*,    3.3,*,  337.3,*,   64.0
0131,Fair Oaks,Sacramento Valley,10/09/2010,0900,282,*,    0.01,*,    0.00,*,  783,*,   13.1,*,   64.0,*,  64,*,   51.8,*,    3.5,*,  340.3,*,   63.9
0131,Fair Oaks,Sacramento Valley,10/09/2010,1000,282,*,    0.01,*,    0.00,*, 1093,*,   13.3,*,   68.1,*,  57,*,   52.2,*,    3.9,*,  325.0,*,   64.0
0131,Fair Oaks,Sacramento Valley,10/09/2010,1100,282,*,    0.02,*,    0.00,*, 1289,*,   13.3,*,   72.0,*,  50,*,   52.2,*,    4.7,*,  323.2,*,   64.3
0131,Fair Oaks,Sacramento Valley,10/09/2010,1200,282,*,    0.02,*,    0.00,*, 1440,*,   13.1,*,   75.3,*,  44,*,   51.7,*,    5.4,*,  310.3,*,   64.9
0131,Fair Oaks,Sacramento Valley,10/09/2010,1300,282,*,    0.02,*,    0.00,*, 1362,*,   13.1,*,   77.7,*,  40,*,   51.7,*,    5.8,*,  317.3,*,   65.6
0131,Fair Oaks,Sacramento Valley,10/09/2010,1400,282,*,    0.02,*,    0.00,*, 1240,*,   13.2,*,   79.3,*,  39,*,   52.0,*,    5.4,*,  324.0,*,   66.3
0131,Fair Oaks,Sacramento Valley,10/09/2010,1500,282,*,    0.01,*,    0.00,*, 1003,*,   13.1,*,   80.7,*,  37,*,   51.8,*,    4.9,*,  321.0,*,   66.8
0131,Fair Oaks,Sacramento Valley,10/09/2010,1600,282,*,    0.01,*,    0.00,*,  719,*,   12.9,*,   81.6,*,  35,*,   51.4,*,    4.1,*,  311.1,*,   67.2
0131,Fair Oaks,Sacramento Valley,10/09/2010,1700,282,*,    0.01,*,    0.00,*,  345,*,   12.8,*,   81.4,*,  35,*,   51.1,*,    3.3,*,  303.6,*,   67.5
0131,Fair Oaks,Sacramento Valley,10/09/2010,1800,282,*,    0.00,*,    0.00,*,   36,*,   13.0,*,   76.4,*,  42,*,   51.6,*,    1.2,*,  254.7,*,   67.6
0131,Fair Oaks,Sacramento Valley,10/09/2010,1900,282,R,    0.00,*,    0.00,*,    0,*,   12.8,*,   67.8,*,  55,*,   51.1,I,    1.0,*,  249.8,*,   67.6
0131,Fair Oaks,Sacramento Valley,10/09/2010,2000,282,*,    0.00,*,    0.00,*,    0,*,   12.6,*,   66.5,*,  57,*,   50.6,*,    1.3,*,  217.3,*,   67.4
0131,Fair Oaks,Sacramento Valley,10/09/2010,2100,282,*,    0.00,*,    0.00,*,    0,*,   13.2,*,   65.7,*,  61,*,   51.8,*,    1.1,*,  101.2,*,   67.2
0131,Fair Oaks,Sacramento Valley,10/09/2010,2200,282,*,    0.00,*,    0.00,*,    0,*,   13.1,*,   63.8,*,  65,*,   51.7,*,    1.4,*,  110.0,*,   67.0
0131,Fair Oaks,Sacramento Valley,10/09/2010,2300,282,R,    0.00,*,    0.00,*,    0,*,   13.3,*,   61.2,*,  72,*,   52.1,I,    1.0,*,  103.9,*,   66.7
0131,Fair Oaks,Sacramento Valley,10/09/2010,2400,282,*,    0.00,*,    0.00,*,    0,*,   12.8,*,   60.9,*,  70,*,   51.0,*,    1.7,*,  106.0,*,   66.5
0131,Fair Oaks,Sacramento Valley,10/10/2010,0100,283,*,    0.00,*,    0.00,*,    0,*,   12.1,*,   61.8,*,  64,*,   49.6,*,    2.0,*,  113.8,*,   66.3
0131,Fair Oaks,Sacramento Valley,10/10/2010,0200,283,*,    0.00,*,    0.00,*,    0,*,   11.8,*,   60.4,*,  66,*,   49.0,*,    2.2,*,  114.8,*,   66.0
0131,Fair Oaks,Sacramento Valley,10/10/2010,0300,283,*,    0.00,*,    0.00,*,    0,*,   11.8,*,   60.0,*,  67,*,   48.8,*,    2.2,*,  115.5,*,   65.8
0131,Fair Oaks,Sacramento Valley,10/10/2010,0400,283,*,    0.00,*,    0.00,*,    0,*,   12.2,*,   58.6,*,  73,*,   49.9,*,    1.8,*,  113.4,*,   65.6
0131,Fair Oaks,Sacramento Valley,10/10/2010,0500,283,*,    0.00,*,    0.00,*,    0,*,   12.2,*,   57.7,*,  75,*,   49.9,*,    1.3,*,  111.3,*,   65.4
0131,Fair Oaks,Sacramento Valley,10/10/2010,0600,283,R,    0.00,*,    0.00,*,    0,*,   11.9,*,   54.7,*,  82,*,   49.2,I,    1.0,*,   92.9,*,   65.1
0131,Fair Oaks,Sacramento Valley,10/10/2010,0700,283,*,    0.00,*,    0.00,*,   61,*,   12.1,*,   56.1,*,  79,*,   49.6,*,    1.5,*,   93.6,*,   64.9
0131,Fair Oaks,Sacramento Valley,10/10/2010,0800,283,*,    0.00,*,    0.00,*,  430,*,   12.9,*,   63.1,*,  66,*,   51.4,*,    3.1,*,  114.7,*,   64.7
0131,Fair Oaks,Sacramento Valley,10/10/2010,0900,283,*,    0.01,*,    0.00,*,  779,*,   14.4,*,   68.1,*,  61,*,   54.2,*,    4.9,*,  140.0,*,   64.7
0131,Fair Oaks,Sacramento Valley,10/10/2010,1000,283,*,    0.01,*,    0.00,*, 1079,*,   14.6,*,   71.8,*,  55,*,   54.7,*,    4.9,*,  171.6,*,   64.7
0131,Fair Oaks,Sacramento Valley,10/10/2010,1100,283,*,    0.02,*,    0.00,*, 1293,*,   14.6,*,   75.5,*,  48,*,   54.6,*,    4.6,*,  168.0,*,   65.0
0131,Fair Oaks,Sacramento Valley,10/10/2010,1200,283,*,    0.02,*,    0.00,*, 1399,*,   14.9,*,   78.9,*,  44,*,   55.3,*,    4.2,*,  183.7,*,   65.6
0131,Fair Oaks,Sacramento Valley,10/10/2010,1300,283,*,    0.02,*,    0.00,*, 1377,*,   15.0,*,   80.8,*,  42,*,   55.3,*,    4.0,*,  195.5,*,   66.3
0131,Fair Oaks,Sacramento Valley,10/10/2010,1400,283,*,    0.02,*,    0.00,*, 1249,*,   15.2,*,   82.9,*,  40,*,   55.7,*,    3.5,*,  195.3,*,   67.0
0131,Fair Oaks,Sacramento Valley,10/10/2010,1500,283,*,    0.01,*,    0.00,*, 1010,*,   15.0,*,   84.4,*,  37,*,   55.4,*,    3.3,*,  226.6,*,   67.6
0131,Fair Oaks,Sacramento Valley,10/10/2010,1600,283,*,    0.01,*,    0.00,*,  693,*,   15.2,*,   85.1,*,  37,*,   55.8,*,    3.0,*,  229.0,*,   68.0
0131,Fair Oaks,Sacramento Valley,10/10/2010,1700,283,*,    0.00,*,    0.00,*,  340,*,   15.1,*,   85.6,*,  36,*,   55.7,*,    1.9,*,  197.3,*,   68.3
0131,Fair Oaks,Sacramento Valley,10/10/2010,1800,283,*,    0.00,*,    0.00,*,   34,*,   15.6,*,   79.0,*,  46,*,   56.5,*,    1.1,*,  147.3,*,   68.4
0131,Fair Oaks,Sacramento Valley,10/10/2010,1900,283,R,    0.00,*,    0.00,*,    0,*,   14.6,*,   71.4,*,  56,*,   54.8,I,    1.0,*,   68.4,*,   68.4
0131,Fair Oaks,Sacramento Valley,10/10/2010,2000,283,*,    0.00,*,    0.00,*,    0,*,   14.6,*,   70.2,*,  58,*,   54.6,*,    1.4,*,   78.9,*,   68.2
0131,Fair Oaks,Sacramento Valley,10/10/2010,2100,283,*,    0.00,*,    0.00,*,    0,*,   14.4,*,   68.6,*,  60,*,   54.3,*,    1.3,*,   83.1,*,   68.0
0131,Fair Oaks,Sacramento Valley,10/10/2010,2200,283,*,    0.00,*,    0.00,*,    0,*,   14.8,*,   65.6,*,  69,*,   55.1,*,    1.1,*,   36.1,*,   67.7
0131,Fair Oaks,Sacramento Valley,10/10/2010,2300,283,*,    0.00,*,    0.00,*,    0,*,   15.8,*,   64.1,*,  77,*,   56.9,*,    1.1,*,   75.3,*,   67.5
0131,Fair Oaks,Sacramento Valley,10/10/2010,2400,283,*,    0.00,*,    0.00,*,    0,*,   14.8,*,   62.7,*,  76,*,   55.0,*,    1.1,*,   64.9,*,   67.2
0131,Fair Oaks,Sacramento Valley,10/11/2010,0100,284,*,    0.00,*,    0.00,*,    0,*,   14.7,*,   62.3,*,  77,*,   54.8,*,    1.0,*,   58.1,*,   66.9
0131,Fair Oaks,Sacramento Valley,10/11/2010,0200,284,R,    0.00,*,    0.00,*,    0,*,   14.3,*,   59.7,*,  82,*,   54.1,I,    1.0,*,   39.5,*,   66.7
0131,Fair Oaks,Sacramento Valley,10/11/2010,0300,284,*,    0.00,*,    0.00,*,    0,*,   14.4,*,   59.0,*,  84,*,   54.3,*,    1.2,*,  324.7,*,   66.4
0131,Fair Oaks,Sacramento Valley,10/11/2010,0400,284,*,    0.00,*,    0.00,*,    0,*,   14.4,*,   61.8,*,  76,*,   54.2,*,    3.1,*,  341.4,*,   66.1
0131,Fair Oaks,Sacramento Valley,10/11/2010,0500,284,*,    0.00,*,    0.00,*,    0,*,   14.0,*,   59.7,*,  80,*,   53.5,*,    1.5,*,  350.7,*,   65.9
0131,Fair Oaks,Sacramento Valley,10/11/2010,0600,284,*,    0.00,*,    0.00,*,    0,*,   13.9,*,   58.1,*,  84,*,   53.4,*,    1.1,*,  290.6,*,   65.7
0131,Fair Oaks,Sacramento Valley,10/11/2010,0700,284,*,    0.00,*,    0.00,*,   52,*,   14.6,*,   62.5,*,  75,*,   54.6,*,    2.0,*,  321.3,*,   65.5
0131,Fair Oaks,Sacramento Valley,10/11/2010,0800,284,*,    0.00,*,    0.00,*,  432,*,   15.3,*,   64.7,*,  73,*,   56.0,*,    3.6,*,  337.6,*,   65.3
0131,Fair Oaks,Sacramento Valley,10/11/2010,0900,284,*,    0.01,*,    0.00,*,  781,*,   15.9,*,   68.6,*,  66,*,   57.0,*,    3.9,*,  324.3,*,   65.3
0131,Fair Oaks,Sacramento Valley,10/11/2010,1000,284,*,    0.01,*,    0.00,*, 1084,*,   15.9,*,   72.4,*,  59,*,   57.1,*,    4.7,*,  314.8,*,   65.3
0131,Fair Oaks,Sacramento Valley,10/11/2010,1100,284,*,    0.02,*,    0.00,*, 1300,*,   15.3,*,   75.9,*,  50,*,   56.0,*,    5.7,*,  329.7,*,   65.7
0131,Fair Oaks,Sacramento Valley,10/11/2010,1200,284,*,    0.02,*,    0.00,*, 1398,*,   14.9,*,   79.8,*,  43,*,   55.2,*,    6.1,*,  336.1,*,   66.2
0131,Fair Oaks,Sacramento Valley,10/11/2010,1300,284,*,    0.02,*,    0.00,*, 1370,*,   14.1,*,   83.7,*,  36,*,   53.7,*,    6.0,*,  329.7,*,   66.8
0131,Fair Oaks,Sacramento Valley,10/11/2010,1400,284,*,    0.02,*,    0.00,*, 1234,*,   13.1,*,   85.8,*,  31,*,   51.8,*,    7.2,*,  331.0,*,   67.4
0131,Fair Oaks,Sacramento Valley,10/11/2010,1500,284,*,    0.02,*,    0.00,*,  966,*,   11.6,*,   87.3,*,  26,*,   48.6,*,    6.8,*,  332.4,*,   67.9
0131,Fair Oaks,Sacramento Valley,10/11/2010,1600,284,*,    0.01,*,    0.00,*,  640,*,   10.2,*,   87.4,*,  23,*,   45.0,*,    6.4,*,  333.3,*,   68.1
0131,Fair Oaks,Sacramento Valley,10/11/2010,1700,284,*,    0.01,*,    0.00,*,  300,*,    9.0,*,   86.1,*,  21,*,   41.7,*,    6.6,*,  333.0,*,   68.3
0131,Fair Oaks,Sacramento Valley,10/11/2010,1800,284,*,    0.00,*,    0.00,*,   29,*,    8.4,*,   82.6,*,  22,*,   39.9,*,    4.1,*,  328.9,*,   68.3
0131,Fair Oaks,Sacramento Valley,10/11/2010,1900,284,Y,    0.00,*,    0.00,*,    0,*,    8.7,Y,   77.4,Y,  27,Y,   41.0,*,    2.1,*,  336.0,*,   68.2
0131,Fair Oaks,Sacramento Valley,10/11/2010,2000,284,*,    0.00,*,    0.00,*,    0,*,    9.2,*,   74.5,*,  32,*,   42.3,*,    2.3,*,  340.7,*,   68.0
0131,Fair Oaks,Sacramento Valley,10/11/2010,2100,284,*,    0.00,*,    0.00,*,    0,*,    9.9,*,   68.7,*,  41,*,   44.2,*,    1.1,*,    0.3,*,   67.8
0131,Fair Oaks,Sacramento Valley,10/11/2010,2200,284,*,    0.00,*,    0.00,*,    0,*,   11.5,*,   64.0,*,  56,*,   48.2,*,    1.0,*,  320.6,*,   67.5
0131,Fair Oaks,Sacramento Valley,10/11/2010,2300,284,*,    0.00,*,    0.00,*,    0,*,   10.8,*,   66.0,*,  50,*,   46.6,*,    2.0,*,  327.6,*,   67.3
0131,Fair Oaks,Sacramento Valley,10/11/2010,2400,284,*,    0.00,*,    0.00,*,    0,*,   10.5,*,   65.4,*,  49,*,   45.9,*,    2.5,*,  332.0,*,   67.0
0131,Fair Oaks,Sacramento Valley,10/12/2010,0100,285,*,    0.00,*,    0.00,*,    0,*,    9.7,*,   63.7,*,  48,*,   43.8,*,    2.5,*,  337.4,*,   66.7
0131,Fair Oaks,Sacramento Valley,10/12/2010,0200,285,*,    0.00,*,    0.00,*,    0,*,    8.8,*,   62.5,*,  46,*,   41.3,*,    2.3,*,  326.4,*,   66.4
0131,Fair Oaks,Sacramento Valley,10/12/2010,0300,285,*,    0.00,*,    0.00,*,    0,*,    8.6,*,   61.1,*,  47,*,   40.5,*,    2.2,*,  333.6,*,   66.2
0131,Fair Oaks,Sacramento Valley,10/12/2010,0400,285,*,    0.00,*,    0.00,*,    0,*,    8.4,*,   59.4,*,  48,*,   40.0,*,    1.7,*,  345.4,*,   65.9
0131,Fair Oaks,Sacramento Valley,10/12/2010,0500,285,*,    0.00,*,    0.00,*,    0,*,    8.3,*,   56.5,*,  53,*,   39.8,*,    1.2,*,  335.1,*,   65.6
0131,Fair Oaks,Sacramento Valley,10/12/2010,0600,285,*,    0.00,*,    0.00,*,    0,*,    8.3,*,   55.1,*,  56,*,   39.8,*,    1.0,*,  328.9,*,   65.4
0131,Fair Oaks,Sacramento Valley,10/12/2010,0700,285,*,    0.00,*,    0.00,*,   49,*,    8.5,*,   54.4,*,  59,*,   40.4,*,    1.1,*,   15.1,*,   65.1
0131,Fair Oaks,Sacramento Valley,10/12/2010,0800,285,*,    0.00,*,    0.00,*,  449,*,    9.4,*,   61.9,*,  50,*,   43.0,*,    2.1,*,  325.1,*,   64.9
0131,Fair Oaks,Sacramento Valley,10/12/2010,0900,285,*,    0.01,*,    0.00,*,  807,*,   11.8,*,   69.3,*,  48,*,   48.8,*,    2.0,*,  334.8,*,   64.7
0131,Fair Oaks,Sacramento Valley,10/12/2010,1000,285,*,    0.01,*,    0.00,*, 1116,*,   12.7,*,   74.3,*,  44,*,   51.0,*,    2.3,*,  251.1,*,   64.8
0131,Fair Oaks,Sacramento Valley,10/12/2010,1100,285,*,    0.02,*,    0.00,*, 1336,*,   11.8,*,   77.0,*,  37,*,   49.0,*,    3.5,*,  281.6,*,   65.1
0131,Fair Oaks,Sacramento Valley,10/12/2010,1200,285,*,    0.02,*,    0.00,*, 1446,*,   11.5,*,   80.9,*,  32,*,   48.3,*,    3.5,*,  296.7,*,   65.7
0131,Fair Oaks,Sacramento Valley,10/12/2010,1300,285,*,    0.02,*,    0.00,*, 1415,*,   11.1,*,   84.3,*,  28,*,   47.3,*,    4.2,*,  311.3,*,   66.5
0131,Fair Oaks,Sacramento Valley,10/12/2010,1400,285,*,    0.02,*,    0.00,*, 1293,*,   10.7,*,   87.2,*,  24,*,   46.2,*,    4.2,*,  335.6,*,   67.2
0131,Fair Oaks,Sacramento Valley,10/12/2010,1500,285,*,    0.02,*,    0.00,*, 1042,*,   10.3,*,   88.5,*,  22,*,   45.3,*,    4.6,*,  334.9,*,   67.7
0131,Fair Oaks,Sacramento Valley,10/12/2010,1600,285,*,    0.01,*,    0.00,*,  712,*,   10.6,*,   88.7,*,  23,*,   46.0,*,    4.3,*,  345.8,*,   68.1
